gas_valve_position_percent,measured_ch4_percent,voltage,diesel_mass_flow,water_flow,ch4_volumeflow_raw,current_phase_1,current_phase_2,power_output,boost_pressure,exhaust_pressure,ch4_volumeflow,co2_volumeflow_raw,co2_volumeflow_processed,generator_frequency,cooling_water_out_temp,cooling_water_in_temp,exhaust_temp,calculated_ch4_share_percent,ch4_mass_flow_calc,des_percent,efficiency_electric,efficiency_thermal,sheet
29.7,40.609,230.306,0.43,26.595,141.968,8.534,8.46,5.891,1.001,,52.5,77.2,0.0,52.609,72.425,100.0,264.909,100.0,6.084342857142857,5.6887351923055505,6.570688985585707,-56.98524704358654,P6C40
29.7,40.732,229.928,0.439,26.102,141.964,8.529,8.454,5.884,1.001,,52.6,77.178,0.0,52.609,72.353,100.0,265.334,99.99999999999999,6.084171428571427,5.801048782771953,6.555250422035849,-56.00972654753025,P6C40
29.7,40.785,230.257,0.4,26.602,141.876,8.53,8.451,5.891,1.012,,52.6,77.124,0.0,52.623,72.399,100.0,264.961,100.0,6.080400000000001,5.316195148584728,6.600921559316481,-57.316503195823856,P6C40
29.7,40.794,230.027,0.419,26.06,141.663,8.526,8.458,5.884,1.002,,52.6,77.09,0.0,52.449,72.441,100.0,264.976,100.00000000000001,6.071271428571431,5.562575035702391,6.585809272454339,-56.00146428173991,P6C40
29.7,40.724,230.191,0.44,25.954,141.923,8.529,8.458,5.888,1.011,,52.6,77.041,0.0,52.512,72.271,100.0,264.631,100.0,6.082414285714286,5.81507660145942,6.560624638376361,-55.86514479344642,P6C40
29.7,40.596,230.01,0.425,26.056,141.885,8.531,8.458,5.885,0.995,,52.7,76.995,0.0,52.552,72.369,100.0,264.651,100.0,6.080785714285714,5.629414806770817,6.571967604146385,-56.01164486797086,P6C40
29.7,40.453,230.24,0.385,26.212,141.707,8.527,8.459,5.888,0.995,,52.7,76.957,0.0,52.571,72.287,100.0,264.675,100.0,6.073157142857143,5.132859686069705,6.618218327423723,-56.88293819208954,P6C40
29.7,40.334,230.125,0.428,25.414,141.809,8.531,8.45,5.885,0.999,,52.8,76.909,0.0,52.542,72.264,100.0,264.564,100.0,6.077528571428571,5.669764872689,6.57267824819919,-54.84509477018066,P6C40
29.7,40.436,230.24,0.431,24.964,141.789,8.524,8.457,5.885,1.0,,52.7,76.874,0.0,52.504,72.317,100.0,264.687,100.0,6.076671428571428,5.707997163541561,6.570941055700297,-53.75680666184445,P6C40
29.7,40.531,230.174,0.41,25.118,141.809,8.535,8.457,5.886,1.001,,52.7,76.8,0.0,52.593,72.225,100.0,264.589,100.0,6.077528571428571,5.4442986415360926,6.5895076537780986,-54.412272466925856,P6C40
29.7,40.576,230.125,0.436,25.058,141.753,8.524,8.454,5.883,0.995,,52.8,76.773,0.0,52.623,72.152,100.0,264.526,100.0,6.075128571428571,5.771775067262242,6.5659320303017426,-54.257900004646665,P6C40
29.7,40.683,230.273,0.398,24.777,141.535,8.536,8.466,5.888,1.004,,52.8,76.732,0.0,52.597,72.165,100.0,264.74,100.0,6.065785714285713,5.303092203918145,6.6143707311741435,-53.97413732980153,P6C40
29.7,40.724,230.109,0.406,24.768,141.635,8.523,8.459,5.883,1.005,,52.9,76.692,0.0,52.595,72.215,100.0,264.474,100.0,6.070071428571428,5.400317370007073,6.597307455838408,-53.764331129167395,P6C40
29.7,40.814,230.322,0.426,24.616,141.4,8.537,8.46,5.889,1.017,,52.8,76.643,0.0,52.597,72.159,100.0,264.512,100.0,6.0600000000000005,5.660169523169411,6.596841044023748,-53.48374508196107,P6C40
29.7,41.705,230.125,0.391,24.775,141.779,8.519,8.46,5.882,1.01,,52.9,76.6,0.0,52.65,72.156,100.0,264.401,100.0,6.076242857142857,5.206178310683464,6.603009575183099,-53.949475464969645,P6C40
29.7,41.553,230.257,0.433,24.635,141.691,8.533,8.456,5.885,0.993,,52.9,76.567,0.0,52.538,72.188,100.0,264.591,100.0,6.07247142857143,5.736703597359378,6.573483966967336,-53.31617190195396,P6C40
29.7,40.872,230.076,0.404,24.305,141.518,8.53,8.461,5.882,1.023,,52.9,76.511,0.0,52.577,72.149,100.0,264.013,100.0,6.065057142857143,5.379349594600854,6.603102669765577,-52.94006619100535,P6C40
29.7,41.356,230.207,0.407,23.732,141.429,8.533,8.461,5.889,0.993,,52.9,76.451,0.0,52.571,72.159,100.0,264.055,100.0,6.061242857142857,5.4203555255497164,6.61225424416184,-51.68353269603415,P6C40
29.7,40.843,230.224,0.431,23.885,141.213,8.523,8.465,5.887,1.004,,53.0,76.399,0.0,52.636,72.149,100.0,263.991,100.0,6.051985714285714,5.729945687028224,6.598449493000133,-51.944423574175204,P6C40
29.7,40.695,230.289,0.391,23.704,141.445,8.535,8.455,5.888,1.006,,53.0,76.343,0.0,52.631,72.231,100.0,264.471,100.0,6.061928571428571,5.217830420013542,6.624538524706544,-51.59347012656372,P6C40
34.8,42.835,230.191,0.47,48.3,154.134,11.591,11.363,7.895,1.035,,57.0,83.155,0.0,52.42,75.592,100.0,312.366,100.0,6.605742857142857,5.724933093983315,8.107730748776412,-84.34348468924402,P8C40
34.8,42.715,230.437,0.445,48.383,154.088,11.377,11.366,7.904,1.034,,57.0,83.075,0.0,52.546,75.562,100.0,312.544,100.0,6.603771428571429,5.438506749536446,8.144064755625074,-84.87460612526101,P8C40
34.8,42.744,230.257,0.476,48.608,153.983,11.435,11.364,7.898,1.026,,57.0,83.059,0.0,52.536,75.585,100.0,312.271,100.00000000000001,6.59927142857143,5.799135067118352,8.112375156769069,-84.92203822825016,P8C40
34.8,42.514,230.388,0.488,48.167,154.006,11.451,11.363,7.906,1.023,,57.0,83.017,0.0,52.491,75.562,100.0,312.566,100.0,6.600257142857144,5.935818579488658,8.107598479766114,-84.09607224373913,P8C40
34.8,42.88,230.174,0.502,47.78,153.709,11.431,11.368,7.898,1.036,,57.0,83.023,0.0,52.573,75.539,100.0,311.578,100.0,6.587528571428572,6.106787076403946,8.100294633455784,-83.50819004040491,P8C40
34.8,42.859,230.47,0.495,48.043,153.831,11.443,11.369,7.908,1.029,,57.0,82.991,0.0,52.497,75.589,100.0,312.086,100.0,6.592757142857144,6.022272881432483,8.111413063039057,-83.8051249618051,P8C40
34.8,42.436,230.109,0.499,48.302,153.872,11.439,11.364,7.898,1.038,,57.1,82.932,0.0,52.514,75.556,100.0,311.261,100.0,6.594514285714287,6.066465977385744,8.095188683775671,-84.30867547975409,P8C40
34.8,42.818,230.486,0.47,48.064,153.846,11.458,11.365,7.906,1.03,,57.0,82.924,0.0,52.398,75.477,100.0,311.364,100.0,6.5934,5.735035550790682,8.133354319217903,-84.47562676691547,P8C40
34.8,42.457,230.109,0.494,48.212,153.618,11.435,11.36,7.895,1.037,,57.0,82.884,0.0,52.4,75.549,100.0,311.871,100.0,6.583628571428572,6.0186707116695635,8.109617943048303,-84.3577650172734,P8C40
34.8,42.6,230.454,0.502,47.822,153.755,11.454,11.362,7.904,1.022,,57.0,82.862,0.0,52.477,75.467,100.0,311.47,100.0,6.589500000000001,6.10507160494467,8.104171113006412,-83.80406711534427,P8C40
34.8,42.527,230.092,0.472,48.476,153.736,11.428,11.381,7.896,1.029,,57.0,82.847,0.0,52.538,75.48,100.0,311.891,100.0,6.588685714285714,5.761917300093063,8.126560771123199,-85.22596390097434,P8C40
34.8,42.884,230.503,0.463,48.215,153.545,11.452,11.362,7.904,1.018,,57.0,82.809,0.0,52.418,75.401,100.0,311.46,100.0,6.5805,5.664906595489591,8.153298072882738,-85.23364143726694,P8C40
34.8,42.678,230.142,0.461,47.762,153.388,11.436,11.359,7.894,1.023,,57.0,82.774,0.0,52.428,75.444,100.0,311.077,100.0,6.573771428571428,5.647265293905355,8.152841751630449,-84.38729208505987,P8C40
34.8,42.436,230.454,0.458,47.939,153.337,11.446,11.364,7.905,1.027,,57.0,82.737,0.0,52.439,75.457,100.0,311.554,100.0,6.571585714285714,5.61433976431372,8.16976780283075,-84.71288811404897,P8C40
34.8,43.032,230.174,0.449,47.528,153.6,11.432,11.359,7.891,1.036,,57.0,82.725,0.0,52.457,75.368,100.0,311.439,99.99999999999999,6.582857142857141,5.501177760101757,8.15109597376771,-84.24773039787655,P8C40
34.8,42.568,230.454,0.432,47.589,153.326,11.441,11.364,7.907,1.026,,57.0,82.687,0.0,52.489,75.566,100.0,311.227,100.0,6.571114285714286,5.312914737413186,8.19852006805739,-83.9943174187934,P8C40
34.8,42.707,230.174,0.431,47.275,153.373,11.438,11.364,7.895,1.037,,57.0,82.681,0.0,52.536,75.263,100.0,310.706,100.0,6.57312857142857,5.299729857758586,8.184708619311037,-84.46070194828765,P8C40
34.8,42.863,230.47,0.439,47.77,153.511,11.523,11.319,7.905,1.03,,57.0,82.648,0.0,52.5,75.26,100.0,310.768,99.99999999999999,6.5790428571428565,5.3882090902058,8.180058696797419,-85.19900320166516,P8C40
34.8,40.999,230.273,0.447,47.625,153.205,11.458,11.363,7.899,1.027,,57.0,82.617,0.0,52.741,75.201,100.0,310.588,100.0,6.5659285714285724,5.491364052273313,8.181246024030346,-85.2199995717742,P8C40
34.8,42.699,230.503,0.506,47.438,153.348,11.45,11.367,7.906,1.026,,57.0,82.591,0.0,52.528,75.24,100.0,310.412,100.0,6.572057142857144,6.166043533835977,8.122458583305995,-84.06839149852465,P8C40
34.8,42.798,230.388,0.504,47.637,153.41,11.448,11.365,7.899,1.029,,57.0,82.549,0.0,52.471,75.237,100.0,310.402,100.0,6.574714285714285,6.140838740945112,8.114166144985855,-84.41983027740744,P8C40
34.8,42.403,230.47,0.495,47.859,153.18,11.457,11.37,7.905,1.011,,57.0,82.517,0.0,52.414,75.24,100.0,310.579,100.0,6.564857142857144,6.046319452219161,8.140711989745364,-85.01583163474649,P8C40
34.8,42.724,230.454,0.474,46.86,153.259,11.453,11.365,7.902,1.027,,57.0,82.492,0.0,52.52,75.204,100.0,310.204,100.0,6.568242857142857,5.801880060398512,8.154588605330515,-83.5360573435121,P8C40
34.8,42.736,230.142,0.487,47.422,153.119,11.44,11.36,7.897,1.033,,57.0,82.473,0.0,52.437,75.125,100.0,310.173,100.0,6.562242857142857,5.956650554698887,8.143477965734174,-84.74532988729209,P8C40
34.8,42.522,230.47,0.503,46.912,153.25,11.45,11.364,7.902,1.025,,57.0,82.445,0.0,52.431,75.165,100.0,310.425,100.0,6.567857142857143,6.135408103066672,8.126192791241229,-83.46862140442552,P8C40
34.8,42.448,230.339,0.511,47.088,153.05,11.443,11.367,7.901,1.029,,57.0,82.392,0.0,52.43,75.155,100.0,309.921,100.00000000000001,6.559285714285717,6.234542645374365,8.127189520844478,-83.83639646219736,P8C40
34.8,42.711,230.486,0.492,46.927,152.962,11.473,11.362,7.904,1.019,,57.0,82.381,0.0,52.465,75.132,100.0,310.004,100.0,6.555514285714285,6.019930386194852,8.153572246384435,-83.86672290331266,P8C40
34.8,42.522,230.372,0.487,46.701,153.07,11.525,11.36,7.902,1.032,,57.0,82.37,0.0,52.465,75.119,100.0,309.531,100.0,6.560142857142856,5.95844375138808,8.151087097532901,-83.50212950574912,P8C40
34.8,42.301,230.519,0.478,47.073,152.822,11.562,11.364,7.904,1.023,,57.0,82.329,0.0,52.575,75.066,100.0,309.72,100.0,6.549514285714286,5.863719786428255,8.174606738211718,-84.56853377622345,P8C40
34.8,42.654,230.24,0.49,46.25,152.878,11.549,11.362,7.898,1.034,,56.9,82.303,0.0,52.453,75.119,100.0,309.941,99.99999999999999,6.551914285714284,6.000024001570808,8.153586122060052,-82.76298255628612,P8C40
42.9,44.473,229.994,0.502,50.0,163.222,14.683,14.377,10.039,1.053,,62.5,86.535,0.0,52.546,78.913,100.0,360.537,100.0,6.995228571428571,5.771409304403175,9.73068106146153,-71.19715136383972,P10C40
42.9,44.243,230.24,0.456,50.0,163.171,14.689,14.393,10.055,1.051,,62.5,86.507,0.0,52.674,78.871,100.0,360.194,100.0,6.993042857142856,5.271988402878739,9.800907812944482,-71.739477319009,P10C40
42.9,44.346,229.944,0.524,50.0,163.077,14.601,14.398,10.046,1.054,,62.5,86.49,0.0,52.739,78.808,100.0,359.628,100.0,6.989014285714286,6.014162347892801,9.721016045236238,-71.43079227952266,P10C40
42.9,44.165,229.977,0.457,50.0,163.053,14.567,14.394,10.052,1.04,,62.5,86.474,0.0,52.567,78.815,100.0,359.956,100.0,6.987985714285714,5.286560099580822,9.803566054737962,-71.97059672329115,P10C40
42.9,44.346,230.174,0.501,50.0,163.143,14.585,14.385,10.046,1.044,,62.5,86.461,0.0,52.601,78.611,100.0,359.289,100.0,6.991842857142858,5.763203480608532,9.743029715664498,-72.25807200372407,P10C40
42.9,44.235,230.01,0.505,50.0,163.146,14.591,14.389,10.049,1.067,,62.5,86.437,0.0,52.546,78.585,100.0,359.129,100.0,6.9919714285714285,5.806444707133633,9.74128811663919,-72.3113811800944,P10C40
42.9,44.28,230.043,0.486,50.0,163.124,14.583,14.382,10.042,1.052,,62.5,86.436,0.0,52.579,78.552,100.0,359.509,100.0,6.991028571428572,5.600931645759095,9.75705708850947,-72.59061330873557,P10C40
42.9,44.502,230.158,0.529,50.0,163.183,14.59,14.382,10.051,1.053,,62.6,86.402,0.0,52.552,78.637,100.0,359.848,100.0,6.993557142857142,6.06436446692796,9.714344954048535,-71.9219616820015,P10C40
42.9,44.465,230.191,0.515,50.0,163.123,14.6,14.371,10.048,1.045,,62.5,86.378,0.0,52.66,78.591,100.0,359.451,100.00000000000001,6.990985714285715,5.915407847431578,9.730422909145904,-72.21767587071736,P10C40
42.9,44.218,229.977,0.472,50.0,163.039,14.584,14.379,10.048,1.045,,62.5,86.397,0.0,52.733,78.598,100.0,359.163,100.0,6.987385714285714,5.451064213813318,9.783484281021833,-72.58774763091778,P10C40
42.9,44.342,230.207,0.518,50.0,163.143,14.594,14.383,10.049,1.051,,62.5,86.371,0.0,52.522,78.568,100.0,358.4,100.0,6.991842857142858,5.947131204234969,9.726917494637362,-72.26202409977643,P10C40
42.9,44.37,230.207,0.512,50.0,163.054,14.598,14.381,10.054,1.052,,62.5,86.338,0.0,52.702,78.578,100.0,359.02,100.0,6.988028571428572,5.885319356354142,9.743468370884456,-72.31522628338163,P10C40
42.9,44.637,230.24,0.485,50.0,163.295,14.589,14.385,10.05,1.059,,62.5,86.324,0.0,52.53,78.496,100.0,358.557,99.99999999999999,6.998357142857141,5.584524415752122,9.756299928144657,-72.71656715399328,P10C40
42.9,44.292,230.043,0.517,50.0,163.19,14.587,14.378,10.049,1.045,,62.5,86.285,0.0,52.585,78.506,100.0,358.912,100.0,6.993857142857142,5.9347235595955095,9.725398891159633,-72.45975431587934,P10C40
42.9,44.284,230.125,0.48,50.0,163.148,14.596,14.379,10.045,1.052,,62.5,86.278,0.0,52.562,78.545,100.0,359.158,100.0,6.992057142857142,5.534842819282833,9.7653681709068,-72.65445261045681,P10C40
42.9,44.732,229.977,0.448,50.0,163.176,14.588,14.382,10.05,1.057,,62.6,86.259,0.0,52.654,78.476,100.0,359.086,100.0,6.993257142857143,5.184141762875112,9.80481813424335,-73.14615465005613,P10C40
42.9,44.485,230.158,0.536,50.0,163.231,14.598,14.375,10.05,1.041,,62.6,86.258,0.0,52.617,78.509,100.0,357.859,100.0,6.995614285714285,6.137989727732617,9.702911162106597,-72.27492559043128,P10C40
42.9,44.432,229.846,0.472,50.0,163.196,14.585,14.373,10.043,1.056,,62.5,86.228,0.0,52.615,78.499,100.0,358.608,100.0,6.994114285714286,5.446105707608247,9.769720886626972,-72.85718522971824,P10C40
42.9,44.489,230.224,0.498,50.0,163.108,14.589,14.39,10.054,1.052,,62.6,86.218,0.0,52.672,78.404,100.0,358.19,100.0,6.990342857142858,5.731830159389594,9.756127720296206,-72.99732586985449,P10C40
42.9,44.518,229.813,0.505,50.0,163.241,14.583,14.378,10.046,1.043,,62.6,86.204,0.0,52.564,78.384,100.0,357.844,100.0,6.996042857142858,5.803261678697014,9.733041508432523,-72.95007942874771,P10C40
42.9,44.14,230.191,0.475,50.0,163.126,14.601,14.377,10.051,1.049,,62.5,86.18,0.0,52.538,78.319,100.0,357.392,100.0,6.9911142857142865,5.48104647662041,9.778084224895467,-73.47148975675944,P10C40
42.9,44.411,229.846,0.526,50.0,163.17,14.564,14.38,10.045,1.052,,62.6,86.159,0.0,52.654,78.345,100.0,358.025,100.0,6.992999999999999,6.0324990876799305,9.712613067055573,-72.93556813857887,P10C40
42.9,44.132,230.289,0.485,50.0,163.15,14.604,14.392,10.056,1.045,,62.6,86.123,0.0,52.587,78.348,100.0,357.991,100.0,6.992142857142858,5.589210269705666,9.770315772943654,-73.27846943316956,P10C40
42.9,44.329,229.682,0.494,50.0,163.224,14.576,14.386,10.04,1.049,,62.6,86.125,0.0,52.684,78.279,100.0,357.242,100.0,6.995314285714285,5.684597407988113,9.740496672686868,-73.40442496602454,P10C40
42.9,44.526,230.158,0.523,50.0,163.167,14.603,14.387,10.054,1.045,,62.6,86.1,0.0,52.662,78.296,100.0,357.893,100.0,6.992871428571429,6.0002613067476185,9.724829184937644,-73.12702698701395,P10C40
42.9,44.071,229.862,0.464,50.0,163.205,14.577,14.384,10.045,1.051,,62.6,86.103,0.0,52.625,78.184,100.0,356.806,100.0,6.9945,5.358465646440173,9.780184260002097,-73.98901686010785,P10C40
42.9,44.247,230.207,0.486,50.0,163.221,14.593,14.388,10.053,1.045,,62.6,86.075,0.0,52.554,78.233,100.0,357.144,100.0,6.995185714285714,5.59778941455823,9.762265068011775,-73.62893623910136,P10C40
42.9,44.013,230.043,0.523,50.0,163.137,14.591,14.385,10.038,1.045,,62.6,86.052,0.0,52.489,78.076,100.0,356.945,100.0,6.991585714285715,6.001298502671557,9.71103137328516,-73.88103910478833,P10C40
42.9,43.96,230.24,0.492,50.0,163.151,14.597,14.388,10.055,1.046,,62.6,86.024,0.0,52.839,77.816,100.0,357.777,100.0,6.992185714285715,5.665276377776437,9.76141325958909,-75.01800609299087,P10C40
42.9,44.28,229.813,0.494,50.0,163.156,14.576,14.387,10.041,1.053,,62.6,86.035,0.0,52.703,77.842,100.0,356.776,100.00000000000001,6.992400000000002,5.686831895385715,9.745295993213391,-74.91066650247828,P10C40
47.9,45.828,230.355,0.605,50.0,163.125,17.17,16.912,11.765,1.069,,66.3,89.614,0.0,52.538,79.83,26.363,395.79,100.0,6.991071428571429,6.877987180497171,11.276453792276588,178.50955429456766,P12C40
47.9,45.676,230.207,0.543,50.0,163.184,16.98,16.916,11.77,1.071,,66.4,89.674,0.0,52.609,79.843,26.36,396.342,99.99999999999999,6.993599999999998,6.214847837346819,11.357474200665889,179.76953365747758,P12C40
47.9,45.676,230.322,0.548,50.0,163.151,17.001,16.91,11.767,1.076,,66.4,89.726,0.0,52.512,79.882,26.333,396.102,100.0,6.992185714285715,6.269675944487201,11.350236611720335,179.9225354056423,P12C40
47.9,45.701,230.125,0.557,50.0,163.301,16.986,16.913,11.767,1.064,,66.4,89.699,0.0,52.552,79.853,26.274,396.551,100.0,6.998614285714286,6.360614341912528,11.328808827005874,179.6834733601156,P12C40
47.9,45.709,230.174,0.612,50.0,163.293,16.927,16.91,11.762,1.076,,66.4,89.636,0.0,52.508,79.879,26.35,396.344,100.0,6.99827142857143,6.945379099886563,11.253829587114721,178.40348153580848,P12C40
47.9,45.598,229.944,0.623,50.0,163.132,17.19,16.914,11.759,1.071,,66.4,89.63,0.0,52.548,79.853,26.333,396.158,100.0,6.991371428571428,7.067875774473656,11.247237790825862,178.3144865097443,P12C40
47.9,45.611,230.503,0.612,50.0,163.19,17.189,16.905,11.77,1.077,,66.4,89.528,0.0,52.522,79.873,26.294,396.015,100.0,6.993857142857142,6.949458145338427,11.268097860674098,178.67499829071798,P12C40
47.9,45.557,230.076,0.607,50.0,163.237,17.037,16.91,11.761,1.043,,66.4,89.642,0.0,52.528,79.902,26.294,395.165,100.0,6.995871428571428,6.894748388182796,11.262857947532662,178.82531441477224,P12C40
47.9,45.545,230.454,0.594,50.0,163.203,17.077,16.896,11.778,1.062,,66.4,89.547,0.0,52.579,79.836,100.0,395.413,100.0,6.994414285714286,6.7583751852541605,11.298011912841318,-67.37553128997745,P12C40
47.9,45.528,230.125,0.56,50.0,163.211,17.052,16.899,11.763,1.068,,66.4,89.509,0.0,52.564,79.748,100.0,395.817,100.0,6.994757142857144,6.395982238560914,11.326922911504319,-67.92924728100985,P12C40
47.9,45.508,230.306,0.549,50.0,163.161,17.063,16.912,11.769,1.08,,66.4,89.483,0.0,52.605,79.731,100.0,396.028,100.0,6.992614285714286,6.280037670512974,11.35021512562171,-68.09134119250622,P12C40
47.9,45.537,230.027,0.605,50.0,163.195,17.047,16.901,11.76,1.068,,66.4,89.472,0.0,52.512,79.751,100.0,395.541,100.0,6.994071428571429,6.8752398068965315,11.26715901696524,-67.57805968440557,P12C40
47.9,45.52,230.355,0.626,50.0,163.161,17.063,16.91,11.77,1.065,,66.4,89.461,0.0,52.497,79.771,100.0,395.133,100.0,6.992614285714286,7.098321913299004,11.252070546060462,-67.36362253035647,P12C40
47.9,45.791,229.977,0.612,50.0,163.165,17.043,16.914,11.758,1.056,,66.4,89.385,0.0,52.39,79.758,100.0,394.431,100.0,6.992785714285714,6.950448927614987,11.25821442222028,-67.51255068028553,P12C40
47.9,45.582,230.306,0.632,50.0,163.156,17.061,16.906,11.767,1.061,,66.4,89.424,0.0,52.522,79.748,100.0,394.899,100.00000000000001,6.992400000000002,7.161688378915965,11.241874194295457,-67.396279372001,P12C40
47.9,45.574,230.125,0.597,50.0,163.213,17.041,16.909,11.761,1.069,,66.4,89.388,0.0,52.506,79.735,100.0,394.033,100.0,6.994842857142857,6.789802898669183,11.277211145834313,-67.68603991851523,P12C40
47.9,45.578,230.257,0.618,50.0,163.287,17.06,16.912,11.773,1.076,,66.4,89.41,0.0,52.569,79.649,100.0,394.214,100.0,6.998014285714286,7.0089381770557635,11.257074076325347,-67.78274772247954,P12C40
47.9,45.598,230.109,0.578,50.0,163.189,17.048,16.909,11.764,1.07,,66.4,89.486,0.0,52.552,79.623,100.0,393.905,100.0,6.9938142857142855,6.588853016892182,11.306068766828629,-68.216885585527,P12C40
47.9,45.569,230.207,0.549,50.0,163.188,17.064,16.912,11.769,1.084,,66.4,89.379,0.0,52.483,79.643,100.0,394.911,100.0,6.993771428571429,6.279063860106829,11.34845511108339,-68.37636254217551,P12C40
47.9,45.709,230.207,0.566,50.0,163.268,17.046,16.912,11.763,1.068,,66.4,89.284,0.0,52.534,79.62,100.0,395.123,100.0,6.9972,6.457973938710186,11.315469533840854,-68.28946306474029,P12C40
47.9,45.734,230.207,0.595,50.0,163.253,17.062,16.903,11.768,1.067,,66.5,89.241,0.0,52.493,79.649,100.0,395.043,100.0,6.996557142857142,6.767049898616165,11.283912209272987,-67.97321769561684,P12C40
47.9,45.767,230.24,0.606,50.0,163.155,17.057,16.91,11.761,1.064,,66.5,89.245,0.0,52.53,79.623,100.0,394.024,100.0,6.992357142857142,6.887393228753351,11.26940873652721,-68.0130360814853,P12C40
47.9,45.713,230.158,0.623,50.0,163.096,17.058,16.912,11.767,1.076,,66.4,89.155,0.0,52.408,79.623,100.0,394.042,100.0,6.989828571428573,7.069325571442922,11.257198281226216,-67.90470133947795,P12C40
47.9,45.804,230.043,0.602,50.0,163.116,17.041,16.905,11.758,1.068,,66.4,89.295,0.0,52.53,79.652,100.0,394.049,100.0,6.990685714285715,6.846568291131716,11.274168847077117,-67.96226488258768,P12C40
47.9,45.717,230.043,0.619,50.0,163.104,17.051,16.91,11.765,1.069,,66.4,89.337,0.0,52.52,79.659,100.0,394.586,100.0,6.990171428571429,7.026805730028743,11.259882407964701,-67.8124224743245,P12C40
47.9,45.808,230.24,0.583,50.0,163.264,17.061,16.904,11.76,1.066,,66.4,89.286,0.0,52.428,79.626,100.0,393.699,100.0,6.997028571428573,6.639215592641722,11.290941682168862,-68.13875280469705,P12C40
47.9,45.836,230.027,0.596,50.0,163.208,17.046,16.895,11.762,1.067,,66.4,89.187,0.0,52.569,79.652,100.0,394.08,100.0,6.994628571428571,6.779394312894327,11.279774974056044,-67.97293542051706,P12C40
47.9,45.799,230.339,0.549,50.0,163.149,17.061,16.905,11.765,1.079,,66.4,89.266,0.0,52.585,79.62,100.0,394.026,100.0,6.992100000000001,6.280470572100065,11.347139598534534,-68.46895218698108,P12C40
47.9,45.84,230.043,0.546,50.0,163.208,17.052,16.907,11.766,1.061,,66.4,89.127,0.0,52.518,79.652,100.0,393.674,100.0,6.994628571428571,6.246177761471521,11.34815259152388,-68.36173673700567,P12C40
47.9,45.82,230.437,0.546,50.0,163.166,17.067,16.917,11.769,1.065,,66.5,89.231,0.0,52.512,79.626,100.0,392.847,100.0,6.992828571428572,6.247685117919597,11.353785338980735,-68.46560554811543,P12C40
71.0,46.358,230.174,0.61,50.0,163.181,20.069,19.795,13.761,1.083,,74.0,92.695,0.0,52.601,80.323,100.0,432.179,100.0,6.99347142857143,6.928676609440659,13.177865695129821,-65.63704239779273,P14C40
71.0,46.424,230.092,0.641,50.0,163.135,19.853,19.783,13.762,1.091,,74.0,92.645,0.0,52.355,80.306,100.0,432.832,100.0,6.9915,7.257140354953645,13.13601610603819,-65.48036446882001,P14C40
71.0,46.633,230.191,0.63,50.0,163.168,19.85,19.796,13.756,1.091,,74.0,92.703,0.0,52.414,80.329,100.0,431.016,100.0,6.992914285714286,7.140155479095209,13.144192542045321,-65.47314747790767,P14C40
71.0,46.284,230.372,0.717,50.0,163.31,20.083,19.787,13.764,1.087,,74.0,92.662,0.0,52.471,80.342,41.794,431.345,100.0,6.9990000000000006,8.040399198615185,13.013009464071343,126.94919980092226,P14C40
71.0,46.555,230.027,0.685,50.0,163.239,20.057,19.786,13.753,1.096,,74.1,92.529,0.0,52.491,79.81,39.993,431.913,100.0,6.995957142857143,7.712311654092631,13.05467511729942,131.65343539762452,P14C40
71.0,46.555,230.322,0.655,50.0,163.173,20.083,19.784,13.765,1.083,,74.1,92.674,0.0,52.524,79.958,39.924,431.426,100.0,6.9931285714285725,7.402310677067899,13.115258354628336,132.86930242227976,P14C40
71.0,46.493,230.224,0.703,50.0,163.162,19.858,19.784,13.76,1.087,,74.1,92.769,0.0,52.477,79.899,39.915,432.333,100.0,6.992657142857143,7.90239608556573,13.040568606760056,131.99557399599448,P14C40
71.0,46.21,229.944,0.716,50.0,163.15,19.838,19.782,13.758,1.102,,74.0,92.658,0.0,52.402,79.886,39.947,432.316,100.0,6.992142857142858,8.03732784473233,13.020527892277503,131.66353451245487,P14C40
71.0,46.723,230.142,0.698,50.0,163.271,20.041,19.783,13.757,1.1,,74.1,92.685,0.0,52.538,79.922,40.069,431.139,100.0,6.997328571428572,7.845773820269411,13.037031787160593,131.55611569027357,P14C40
71.0,46.346,230.191,0.668,50.0,163.181,20.044,19.788,13.764,1.085,,74.1,92.742,0.0,52.548,79.945,39.954,432.122,100.0,6.99347142857143,7.537810305142181,13.09447319917251,132.52587092051067,P14C40
71.0,46.255,230.257,0.655,50.0,163.21,19.934,19.805,13.78,1.082,,74.1,92.579,0.0,52.406,79.968,40.016,432.357,100.0,6.994714285714287,7.400756753314573,13.126794108315758,132.56931633650836,P14C40
71.0,46.711,230.043,0.621,50.0,163.221,20.032,19.797,13.76,1.093,,74.1,92.687,0.0,52.384,79.935,40.046,432.357,100.0,6.995185714285714,7.043213075276457,13.15746691318658,132.8623828964641,P14C40
71.0,46.456,230.191,0.609,50.0,163.227,19.95,19.789,13.756,1.089,,74.1,92.613,0.0,52.433,79.988,40.105,433.076,100.0,6.995442857142858,6.916289124136235,13.171117987787595,133.01889239816433,P14C40
